task_id,workload,data_size,result_size,priority,deadline,type
4756,55339244.27,97770.55,10673.86,0,0.26,light
4757,90552170.69,25186.46,2884.59,1,0.17,light
4758,3515500011.05,2152442.31,465174.79,2,1.63,medium
4759,3595493132.33,1812925.02,344478.45,2,0.66,medium
4760,10694931.2,23346.27,2421.57,1,0.41,light
4761,9005678.55,9895.04,1299.83,1,0.2,light
4762,75712120.03,75029.6,8105.26,0,0.3,light
4763,4845796166.39,2059000.99,353563.06,0,0.66,medium
4764,18179726364.12,34462934.88,9265248.83,2,1.56,heavy
4765,6527596.29,9043.98,930.87,1,0.13,light
4766,2301046182.98,4811872.48,974669.31,1,1.53,medium
4767,25864968.57,84469.95,9484.02,1,0.16,light
4768,4496930192.87,1768374.21,274165.35,1,0.65,medium
4769,17102831357.26,46655548.09,11020465.97,2,2.86,heavy
4770,10740606166.72,45462664.59,13881076.2,2,1.36,heavy
4771,3014855169.55,1950409.7,390249.82,2,0.83,medium
4772,2623368092.43,1032582.52,261438.03,1,1.43,medium
4773,4413580432.95,1007414.0,210676.16,2,1.51,medium
4774,4602081223.61,2459180.91,398434.26,1,1.9,medium
4775,1631547060.33,3209063.25,782382.99,1,1.54,medium
4776,541968838.69,2425806.72,407422.68,2,1.06,medium
4777,33441642.59,99077.48,10422.03,2,0.42,light
4778,53819385.66,67485.61,7208.43,1,0.19,light
4779,15808304593.39,29564433.84,8357176.51,2,1.49,heavy
4780,8840748809.47,13595063.33,3921723.92,2,1.47,heavy
4781,3381952400.51,5297355.03,804371.61,1,1.76,medium
4782,88756711.46,51663.98,4051.08,0,0.41,light
4783,3458003671.25,4841215.42,1176576.6,1,0.88,medium
4784,17457748535.23,7405745.43,2057195.85,2,4.53,heavy
4785,71293457.41,1131.6,86.9,1,0.24,light
4786,9807607701.51,24803073.3,9553210.38,2,2.12,heavy
4787,1332701015.89,3268344.7,550054.8,0,0.73,medium
4788,10133331345.52,35510806.11,10950321.83,0,1.72,heavy
4789,572040719.4,2060511.97,509254.73,2,1.17,medium
4790,1818959901.48,786359.25,142800.12,1,1.43,medium
4791,44999835.69,75408.94,6711.08,2,0.21,light
4792,3975238274.47,1363638.4,297127.62,2,1.32,medium
4793,6879494.06,85311.58,7452.85,1,0.18,light
4794,5236958.9,44850.41,3721.76,1,0.42,light
4795,326720560.84,1749666.82,414610.69,1,1.99,medium
4796,50400412.38,96233.31,10995.65,1,0.39,light
4797,321652074.35,3549124.77,947307.27,2,0.67,medium
4798,3123325731.08,2534949.48,422137.26,1,0.53,medium
4799,20995466.81,48857.62,5373.72,2,0.37,light
4800,4009666.67,81358.58,10154.51,0,0.45,light
4801,106509537.86,72316.66,7871.19,1,0.16,light
4802,4782638306.68,1301834.99,249196.86,1,1.49,medium
4803,1841746822.73,4618327.55,874687.78,1,1.09,medium
4804,32080599.4,2414.97,208.93,1,0.2,light
4805,14919114557.45,34060264.87,9183844.26,0,1.18,heavy
4806,35967395.77,49185.95,5021.7,1,0.2,light
4807,88824193.41,90345.2,6323.65,2,0.29,light
4808,40341217.44,105736.9,11555.94,2,0.22,light
4809,2958304205.15,2036228.86,441015.36,2,0.85,medium
4810,77126217.68,3992.79,320.94,2,0.49,light
4811,15170461003.36,32984940.18,9714398.09,1,4.4,heavy
4812,6592523.87,12457.67,1286.03,1,0.44,light
4813,6998114638.57,39597028.45,11586957.5,1,3.45,heavy
4814,69202871.0,87797.82,9862.6,1,0.11,light
4815,6000851725.98,6836394.27,2446150.29,1,4.05,heavy
4816,2941020315.73,1032975.25,164726.96,2,0.99,medium
4817,1249900418.86,385209.42,57900.06,2,1.14,medium
4818,3494875037.08,4030157.97,706754.14,1,1.08,medium
4819,6383994180.8,12054482.89,3663919.93,1,4.41,heavy
4820,34355201.09,17269.77,1975.11,1,0.26,light
4821,18778062.58,89897.04,8352.51,1,0.33,light
4822,70739983.82,49862.49,5943.07,1,0.27,light
4823,3584617428.33,4168192.63,840130.64,1,0.94,medium
4824,4972878122.4,2341058.95,446678.3,2,0.98,medium
4825,59109086.18,87694.68,11011.65,0,0.29,light
4826,4020671635.86,468891.25,78260.06,2,0.97,medium
4827,51926192.95,1304.94,133.21,1,0.25,light
4828,14369443484.48,7763551.3,2320036.81,2,2.63,heavy
4829,49122479.38,77144.78,9342.09,1,0.11,light
4830,9272575027.56,42207847.82,12699891.03,1,3.56,heavy
4831,4023778216.39,3894280.16,890750.58,1,1.73,medium
4832,5344386303.42,4050259.28,808269.56,1,0.87,medium
4833,2396539465.46,1439544.27,346022.92,2,0.97,medium
4834,27246317.14,81638.65,8503.85,1,0.49,light
4835,8578826590.72,28137990.09,9226967.42,2,3.51,heavy
4836,11728944731.26,19973796.43,6755563.62,2,3.58,heavy
4837,3745113616.73,3009876.76,561988.3,1,0.51,medium
4838,64213954.83,77274.9,7048.2,1,0.15,light
4839,10341184148.58,6353776.08,1793381.73,2,4.72,heavy
4840,5130639400.14,1813181.72,403781.69,2,0.65,medium
4841,6683414.43,91818.14,8805.38,1,0.41,light
4842,9362357384.85,38161020.76,9502918.3,0,2.2,heavy
4843,9438521.75,47042.06,5242.68,2,0.26,light
4844,2494110544.34,1561565.67,250205.42,1,0.68,medium
4845,22732838.21,37167.32,3890.23,1,0.1,light
4846,107661280.27,65071.97,5123.9,2,0.26,light
4847,8760647351.68,20162969.1,5776890.9,2,2.05,heavy
4848,1523413833.64,3875338.71,672491.98,2,1.31,medium
4849,42811136.18,66314.98,5194.74,0,0.34,light
4850,3412932153.9,4179080.45,914380.21,1,0.53,medium
4851,176776730.94,954662.42,178049.97,2,1.49,medium
4852,1996953114.72,2798027.27,629080.93,1,1.0,medium
4853,8393150488.58,13370922.57,4157964.65,2,2.69,heavy
4854,15343263586.14,17792160.07,5518630.67,1,3.16,heavy
4855,5247450988.07,27755905.89,7916984.07,2,3.75,heavy
4856,1170695696.96,2305707.18,420050.35,2,0.74,medium
4857,8343337.9,90431.45,7272.98,1,0.4,light
4858,14434599836.57,16879192.44,5439544.05,2,4.25,heavy
4859,18572624.92,101993.14,7918.16,0,0.3,light
4860,2638530905.04,3512083.52,763480.72,2,0.67,medium
4861,526586616.58,4230821.28,847968.91,1,1.7,medium
4862,18532205339.98,49734539.32,14393375.88,0,4.13,heavy
4863,1491898878.43,629307.81,89228.02,1,1.7,medium
4864,57189805.19,11492.03,1130.03,1,0.18,light
4865,86463731.17,74117.65,6928.22,0,0.38,light
4866,4198129807.01,2718672.47,457794.54,1,1.64,medium
4867,950488735.28,4692478.66,942977.46,2,1.33,medium
4868,1843947127.15,2130858.34,451619.99,1,0.57,medium
4869,152340495.7,4356335.37,844318.84,1,1.58,medium
4870,15546011.71,59469.66,4511.84,1,0.46,light
4871,1398551982.05,1442705.95,272807.27,1,1.53,medium
4872,15068558804.83,45499413.09,9960012.35,2,2.14,heavy
4873,8804696131.94,45704021.39,13259988.74,2,2.76,heavy
4874,4168985195.65,340802.62,78610.72,2,0.96,medium
4875,2044529606.62,3103588.54,573901.59,2,1.72,medium
4876,29915161.31,67149.13,6345.73,1,0.13,light
4877,3460341518.54,2797021.49,563936.92,2,1.09,medium
4878,3126764077.51,4176539.28,765074.92,2,1.21,medium
4879,2923661361.9,1203114.16,238666.73,2,1.92,medium
4880,51623817.07,53762.99,5573.68,1,0.5,light
4881,16956485.42,27628.23,2453.69,1,0.41,light
4882,3234333271.42,1553439.56,240814.59,1,0.71,medium
4883,16477730.61,40952.95,5429.79,1,0.24,light
4884,4434777093.88,1271384.99,224331.04,2,1.41,medium
4885,11465294970.88,15264489.01,4725099.24,1,1.0,heavy
4886,13017686899.92,22905877.58,6889629.22,2,4.14,heavy
4887,8899637.45,55422.8,6836.89,1,0.25,light
4888,70513888.78,52537.32,5623.25,1,0.38,light
4889,99495809.02,59108.97,5048.29,0,0.43,light
4890,66624700.31,45788.05,3540.37,1,0.34,light
4891,18083439493.63,13643717.0,3875720.06,2,3.85,heavy
4892,26607980.81,79333.44,8958.22,1,0.19,light
4893,2904904800.43,4070332.82,931722.69,2,1.42,medium
4894,24006020.51,39429.87,3510.35,1,0.19,light
4895,4030213116.99,1015650.24,156024.25,1,1.76,medium
4896,830827268.97,4500151.35,806801.18,1,1.72,medium
4897,9283655.94,14507.66,1861.95,1,0.3,light
4898,19482742997.16,18389503.22,6053303.23,1,1.15,heavy
4899,36684761.82,81681.18,8438.63,0,0.47,light
4900,11648028.13,37480.35,4489.46,0,0.14,light
4901,104488812.11,71203.71,7273.73,1,0.15,light
4902,1723341987.54,2366726.02,406314.47,2,0.53,medium
4903,49038756.19,32224.04,3536.65,2,0.29,light
4904,48408562.41,62529.61,6569.97,1,0.32,light
4905,36120795.26,80355.34,9905.24,0,0.34,light
4906,20112867707.92,26468309.15,6116847.36,2,1.37,heavy
4907,82514194.72,86463.86,9433.4,0,0.25,light
4908,3665994204.59,3736811.54,705966.63,2,1.51,medium
4909,10293375213.39,41285592.04,14162641.18,1,4.27,heavy
4910,4446298126.99,2021082.45,362901.57,1,1.85,medium
4911,25315683.92,98725.32,12831.94,2,0.16,light
4912,1328099245.48,2264523.19,488590.16,2,0.69,medium
4913,13018896850.62,36968919.77,11093814.07,1,2.42,heavy
4914,28688405.56,83328.41,7957.07,1,0.41,light
4915,15026220619.31,31621233.16,8959431.35,1,1.33,heavy
4916,4946097.27,70828.6,5443.85,1,0.3,light
4917,43965768.69,12822.4,1360.2,1,0.46,light
4918,533693451.99,3366518.43,791443.66,2,0.92,medium
4919,3115303954.48,1386264.86,334655.79,1,1.96,medium
4920,3934596.78,88495.34,7439.31,1,0.4,light
4921,100054570.38,42846.74,4070.74,1,0.28,light
4922,3931127127.35,2540285.36,383779.4,2,1.88,medium
4923,16211099025.98,17735176.59,5847237.36,1,2.91,heavy
4924,89133387.11,54772.92,4332.77,1,0.47,light
4925,3713329905.73,4667178.03,1034365.82,1,1.64,medium
4926,10780153347.68,22815145.43,8668352.93,2,3.38,heavy
4927,3041219158.71,1224669.34,284495.46,1,0.93,medium
4928,12886068630.27,10769429.65,3111865.51,1,4.6,heavy
4929,16335451049.67,51171553.46,13877746.0,2,2.54,heavy
4930,51242929.85,44654.19,4092.14,2,0.12,light
4931,13334832540.84,8655584.47,2049164.77,2,4.16,heavy
4932,2861534663.39,4882214.83,802251.89,2,0.82,medium
4933,2898648238.78,3694421.3,567568.83,2,1.66,medium
4934,5237489093.63,2327481.17,541641.09,2,1.63,medium
4935,10980046.97,28260.06,3066.06,1,0.32,light
4936,94128205.3,10695.0,1064.65,1,0.16,light
4937,19470930964.47,8693996.46,2039449.26,2,3.44,heavy
4938,110735633.99,3607742.21,559882.99,1,0.7,medium
4939,72216381.15,7649.99,641.88,0,0.31,light
4940,1522858.85,7496.32,541.47,0,0.16,light
4941,36932572.97,87120.52,8825.13,2,0.12,light
4942,19024694953.98,7935632.5,2818324.76,2,1.27,heavy
4943,63963126.69,1617.81,130.97,1,0.35,light
4944,5177319776.28,1457864.26,291218.61,0,1.7,medium
4945,2630290308.66,4095951.39,720466.0,1,0.89,medium
4946,1850352274.51,3182718.37,581681.43,1,0.66,medium
4947,15833012.57,30254.7,3545.77,1,0.34,light
4948,1584167761.45,3453798.24,833288.88,0,1.28,medium
4949,82036882.36,70043.8,4727.29,1,0.48,light
4950,83114482.34,32948.18,3349.87,1,0.16,light
4951,6225668496.1,26795066.67,6753076.07,2,2.99,heavy
4952,1144330.61,2506.41,233.58,1,0.42,light
4953,2142785250.86,2038664.46,478328.95,2,0.92,medium
4954,52733101.1,1993.5,238.64,1,0.12,light
4955,270379300.73,2744186.98,546795.4,1,1.17,medium
4956,61249492.82,96869.02,9387.93,2,0.48,light
4957,4707269789.63,333885.77,65487.79,1,1.98,medium
4958,25413064.32,81667.68,7674.97,1,0.21,light
4959,3500819321.02,645100.21,144869.05,2,1.18,medium
4960,78932056.93,20422.03,2640.16,1,0.44,light
4961,19028282.31,48622.21,4170.5,2,0.2,light
4962,17221097403.84,40594955.25,13547584.78,1,2.71,heavy
4963,7523502507.42,36957278.12,11919017.24,1,1.4,heavy
4964,4689212026.95,4511840.89,970858.6,2,0.8,medium
4965,6834096113.51,15929575.49,5757082.4,1,1.98,heavy
4966,5242234964.25,4104080.44,813001.16,2,1.65,medium
4967,9016312041.89,47394834.94,11862021.31,0,4.15,heavy
4968,12462978.2,25967.68,2621.89,1,0.13,light
4969,2253706864.78,146272.91,32670.0,2,0.67,medium
4970,3001214511.65,3846034.46,722945.12,1,1.41,medium
4971,11644488141.66,40497392.45,10713614.99,0,4.1,heavy
4972,15395610598.56,5583634.81,2240843.15,2,3.42,heavy
4973,9567944887.04,6836605.4,2261960.83,2,1.37,heavy
4974,23686333.22,4365.59,449.9,1,0.4,light
4975,819840651.79,3175564.22,642462.12,1,1.75,medium
4976,835728279.25,1951191.57,363421.41,2,1.54,medium
4977,429839156.45,1938365.78,385608.12,1,1.78,medium
4978,1429873280.81,4427578.08,833348.02,2,0.94,medium
4979,19947205632.16,15588711.99,5121317.62,1,4.76,heavy
4980,13073778699.66,40314455.48,11912257.85,1,3.9,heavy
4981,4319514776.72,4627230.1,790019.12,1,1.21,medium
4982,81896218.26,13670.46,1517.63,1,0.42,light
4983,12580477194.13,29403609.07,11138070.06,2,1.75,heavy
4984,220103243.88,3351281.01,588099.33,1,0.51,medium
4985,6472370174.9,42891995.6,13409117.27,2,4.2,heavy
4986,234733239.93,1885066.37,396072.98,1,1.08,medium
4987,89040885.9,20089.74,2399.88,2,0.47,light
4988,3076103133.75,749536.17,146359.16,1,0.79,medium
4989,35437443.37,65110.34,6642.66,2,0.37,light
4990,1788682072.98,2829711.54,566730.22,2,0.68,medium
4991,2239581530.77,752040.08,133141.34,1,1.34,medium
4992,3017857539.16,708582.58,119514.24,1,0.96,medium
4993,7471395.42,100635.36,8602.83,2,0.45,light
4994,68931705.09,9803.16,840.48,1,0.43,light
4995,1645396653.44,909822.12,192422.33,1,1.14,medium
4996,772477213.0,495991.71,87437.57,2,1.42,medium
4997,15298453743.04,25424386.58,7116494.88,2,2.89,heavy
4998,48496332.3,13191.4,1529.9,1,0.48,light
4999,59670802.33,12081.81,1295.92,0,0.39,light
5000,31861396.03,79348.3,8546.73,1,0.43,light
5001,8719995.84,37893.1,4370.44,1,0.22,light
5002,6160421822.29,7512121.47,2123753.91,2,1.04,heavy
5003,1254709162.69,1752706.84,344949.19,1,0.76,medium
5004,1948313059.2,1102283.39,271975.87,2,1.6,medium
5005,466193143.77,3634013.22,615833.32,2,1.93,medium
5006,46493647.32,29864.92,3033.23,1,0.46,light
5007,13746614.63,95520.85,10319.47,2,0.4,light
5008,608596202.87,1398930.66,298148.16,2,0.83,medium
5009,7761522432.43,21459614.1,6489696.71,2,3.02,heavy
5010,5736444608.13,41609479.25,15792491.83,0,3.88,heavy
5011,57130417.58,73778.47,5382.01,2,0.38,light
5012,14994168655.16,20692529.02,7125114.11,2,1.54,heavy
5013,6943281746.85,35139459.86,9268479.29,2,1.06,heavy
5014,2411446697.61,2363059.82,423597.03,1,1.66,medium
5015,14057095714.19,12921294.19,3859797.68,2,2.55,heavy
5016,1062447069.07,3480473.74,763526.09,1,0.62,medium
5017,52158632.36,84257.57,9122.63,1,0.45,light
5018,3834967602.78,4790895.01,1030464.82,1,1.13,medium
5019,2048921079.48,2297495.04,470064.29,2,0.69,medium
5020,801777789.56,2588981.1,463887.14,1,1.86,medium
5021,85071467.52,9441.99,1048.58,1,0.18,light
5022,31121850.56,26245.98,2237.52,0,0.49,light
5023,1025234940.4,3675092.44,809346.89,1,1.24,medium
5024,4059712930.94,1575011.6,339226.69,1,1.66,medium
5025,7048042441.96,8546437.45,2724856.27,2,1.78,heavy
5026,18344610502.04,16181039.34,4781578.6,1,1.75,heavy
5027,4762591597.32,2242204.09,444038.74,1,0.99,medium
5028,1761784739.25,3565144.07,742450.68,1,1.77,medium
5029,56328351.42,20139.44,2229.65,2,0.46,light
5030,27755135.49,4669.02,580.32,0,0.41,light
5031,10944473964.59,8048226.82,2501230.08,2,3.77,heavy
5032,21462664.39,45453.51,4347.81,1,0.3,light
5033,1204262370.98,4321247.05,838402.92,2,1.67,medium
5034,2385187576.54,3999347.96,873542.91,1,1.6,medium
5035,4527699045.5,2017384.91,430531.12,2,1.66,medium
5036,4504976583.66,4429638.88,768542.37,2,1.16,medium
5037,10578603.08,93315.63,10504.17,1,0.2,light
5038,16991476618.11,30743747.14,9227686.63,1,1.05,heavy
5039,3418603503.19,1876569.82,361026.66,1,1.6,medium
5040,3316738050.74,746877.31,172648.75,0,0.62,medium
5041,2238296156.05,1865286.45,441784.14,1,0.9,medium
5042,3248594557.6,2486015.69,486227.45,2,1.02,medium
5043,3964847114.2,1689745.03,431186.23,1,0.65,medium
5044,2972071181.54,1603347.72,276922.82,2,0.58,medium
5045,18223718534.3,36860151.33,10872680.54,2,1.08,heavy
5046,3630072723.12,1105128.56,185017.91,1,1.28,medium
5047,4595348176.2,5348814.05,1099717.96,1,0.53,medium
5048,9489138239.37,31134380.24,12796562.43,2,4.66,heavy
5049,276529392.5,2196721.98,466885.78,2,2.0,medium
5050,1558016204.49,1898634.86,390653.24,1,1.98,medium
5051,92721452.4,56833.93,6042.72,2,0.37,light
5052,8696764939.14,20031249.04,5912947.66,2,2.78,heavy
5053,2045090710.69,1997070.33,322731.69,2,1.79,medium
5054,5659099534.91,18215888.06,4723106.22,2,2.38,heavy
5055,20268628.92,94509.12,8552.44,2,0.33,light
5056,18308927463.82,14121977.42,4488368.43,1,3.08,heavy
5057,4409330575.4,240055.1,40474.06,1,1.52,medium
5058,4715149801.14,3729766.67,797327.56,1,0.81,medium
5059,94340104.31,41535.85,4567.68,1,0.29,light
5060,50758223.02,84720.44,8547.53,2,0.43,light
5061,19180359971.01,30928574.46,8604434.48,2,2.98,heavy
5062,8144480.73,37732.96,3005.25,1,0.23,light
5063,44698870.71,8534.38,749.46,1,0.36,light
5064,6341328438.24,44533474.09,14687169.72,2,2.28,heavy
5065,1570959408.93,2439862.91,592180.49,1,1.54,medium
5066,943305287.11,3844701.97,913570.11,1,1.06,medium
5067,5208384907.91,724476.3,118554.89,1,1.95,medium
5068,6900941830.34,22690646.26,6544590.06,0,4.45,heavy
5069,17258667.26,41601.17,5090.37,1,0.39,light
5070,4292133421.86,4750768.71,798763.3,2,0.83,medium
5071,43129776.65,82260.73,6590.74,2,0.24,light
5072,3915265309.25,2754683.16,581139.66,2,1.75,medium
5073,2847605022.26,1058797.47,198344.6,1,1.37,medium
5074,13740611517.48,6513545.21,1995111.7,2,2.49,heavy
5075,3813161627.43,1356717.88,277942.74,2,1.08,medium
5076,3482362253.22,2010357.95,415748.86,2,0.67,medium
5077,35722392.31,28194.35,2380.9,1,0.22,light
5078,1336813.37,27299.69,3209.52,1,0.4,light
5079,2750734745.08,3290484.36,581748.82,1,1.71,medium
5080,4480911324.27,769576.28,172496.16,1,1.22,medium
5081,54404097.27,87330.02,8118.86,1,0.21,light
5082,64113728.16,40628.93,4118.75,1,0.45,light
5083,15097455112.85,14290443.34,4004356.14,2,3.11,heavy
5084,14604056024.01,22693865.31,7184434.45,2,2.38,heavy
5085,3803738667.77,4594779.29,738289.96,2,1.02,medium
5086,4095779088.94,3205292.15,761930.99,2,0.85,medium
5087,34840858.4,13305.8,1254.99,0,0.48,light
5088,3556367436.2,4864036.86,994253.93,1,1.86,medium
5089,37543077.55,14904.91,1610.26,1,0.35,light
5090,2044310613.03,2312252.51,581405.2,2,1.31,medium
5091,15080419905.6,27103774.43,7732295.27,1,3.44,heavy
5092,2146861396.12,4935804.28,935882.09,1,0.83,medium
5093,14234090550.65,11258723.48,3593933.61,2,1.22,heavy
5094,73495844.9,46397.74,4843.98,0,0.31,light
5095,10549977134.52,22089357.62,5992427.08,2,1.09,heavy
5096,25260102.07,40048.1,3748.85,1,0.29,light
5097,35221485.55,2116.71,188.56,2,0.38,light
5098,36777791.91,77873.47,8563.05,0,0.35,light
5099,73093027.63,77174.98,6307.95,1,0.21,light
5100,92436837.76,7004.75,702.16,0,0.3,light
5101,54133794.68,29960.7,3257.7,2,0.23,light
5102,2074517044.7,3576127.79,667519.42,2,1.36,medium
5103,833412653.18,2125800.87,479850.2,1,1.51,medium
5104,20179186520.25,5861144.53,1631549.08,1,4.1,heavy
5105,41991232.29,88540.16,11201.89,1,0.46,light
5106,3404588327.44,4580709.34,683936.6,1,1.81,medium
5107,4229079493.3,2544043.46,544142.93,1,1.93,medium
5108,217147669.89,3116567.59,745302.88,2,0.62,medium
5109,4987655219.17,1116088.75,235687.96,2,1.8,medium
5110,44495634.99,19530.22,1592.46,0,0.4,light
5111,10071353.82,61342.21,7080.02,1,0.36,light
5112,22030207.48,5565.93,564.54,1,0.33,light
5113,79091365.58,72070.53,6211.34,1,0.13,light
5114,4337924431.19,3423670.44,543250.58,1,1.78,medium
5115,12913297.33,43399.31,4045.27,0,0.25,light
5116,446615940.9,1722902.09,359560.5,2,1.71,medium
5117,1915115326.24,2466245.46,593355.91,1,1.67,medium
5118,437197288.02,1713697.78,317367.84,2,1.34,medium
5119,3316458430.51,355832.6,74445.12,1,1.62,medium
5120,5035494626.82,436790.74,112070.39,1,0.52,medium
5121,2196374129.98,5292375.15,886655.58,2,0.78,medium
5122,4672962867.15,1248995.71,238904.1,1,0.56,medium
5123,17287394042.97,36261851.93,13144467.26,2,1.03,heavy
5124,4615679183.61,1971558.23,403320.64,1,1.83,medium
5125,31084029.51,46392.64,4321.53,2,0.27,light
5126,5117359625.07,3081222.64,706690.3,2,1.47,medium
5127,4542154471.59,1240040.01,246506.97,1,1.95,medium
5128,1319123539.86,2536784.39,498184.01,2,0.56,medium
5129,15236642443.67,36925799.29,12140338.31,2,4.23,heavy
5130,41195358.45,74489.56,8068.48,2,0.41,light
5131,952232952.11,624570.96,123789.73,1,0.7,medium
5132,53406279.49,21179.27,1900.6,1,0.41,light
5133,4313462660.29,2751069.75,483165.36,1,1.97,medium
5134,2300085.33,30072.24,2604.6,0,0.45,light
5135,1983776317.66,1512078.92,407970.7,2,1.09,medium
5136,1761237003.32,2729018.19,492036.27,2,1.86,medium
5137,68854908.18,50428.82,4921.57,2,0.45,light
5138,23051292.74,55462.02,5362.18,2,0.23,light
5139,2566377979.56,2895610.54,699966.16,2,1.43,medium
5140,13306378713.29,30012568.89,8822584.98,1,4.03,heavy
